Unnamed: 0,lt,sts,obj,cnt,nms,razm,obn,okn,classification
252,329200062224004536,Подача заявок,"Поставка пожарно-технического вооружения (мотопомпы, бензопилы)","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","170 591,65 ₽",03.06.2024,03.06.2024,13.06.2024,Товар
253,329100003024000005,Подача заявок,Топливо дизельное межсезонное экологического класса не ниже К5 (оптовая реализация),"ГЛАВНОЕ УПРАВЛЕНИЕ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ, ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ И ЛИКВИДАЦИИ ПОСЛЕДСТВИЙ СТИХИЙНЫХ БЕДСТВИЙ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ","6 100 000,00 ₽",18.04.2024,03.06.2024,21.06.2024,Услуга
254,329100003024000010,Подача заявок,Мотопомпа,"ГЛАВНОЕ УПРАВЛЕНИЕ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ДЕЛАМ ГРАЖДАНСКОЙ ОБОРОНЫ, ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ И ЛИКВИДАЦИИ ПОСЛЕДСТВИЙ СТИХИЙНЫХ БЕДСТВИЙ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ","246 000,00 ₽",26.04.2024,03.06.2024,21.06.2024,Услуга
255,129300014924000255,Подача заявок,Поставка автомобильного топлива по топливным картам во II полугодии 2024г.,АДМИНИСТРАЦИЯ ВОЛГОГРАДА,"1 184 625,00 ₽",03.06.2024,03.06.2024,11.06.2024,Товар
256,129300014924000254,Подача заявок,Поставка ручного инструмента,АДМИНИСТРАЦИЯ ВОЛГОГРАДА,"76 511,70 ₽",03.06.2024,03.06.2024,11.06.2024,Товар
257,329200062224004535,Подача заявок,Поставка лекарственного препарата для медицинского применения  Адалимумаб (торговое наименование - Хумира) (РЛ),"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","472 727,34 ₽",03.06.2024,03.06.2024,10.06.2024,Товар
258,329300071324000003,Подача заявок,Благоустройство площадки для проведения праздничных линеек и других мероприятий в Муниципальном казенном общеобразовательном учреждении «Купцовская средняя школа» Котовского муниципального района Волгоградской области,"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ СИСТЕМЫ ОБРАЗОВАНИЯ КОТОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""","752 640,00 ₽",24.05.2024,03.06.2024,11.06.2024,Услуга
259,129200005324001652,Подача заявок,Оказание консультационных услуг по эксплуатации медицинской информационной системы «Инфоклиника»,КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ,"2 777 500,00 ₽",03.06.2024,03.06.2024,14.06.2024,Услуга
260,129200005324001600,Подача заявок,Поставка изделий медицинского назначения для гемодиализа (концентрат),КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ,"3 727 950,00 ₽",29.05.2024,03.06.2024,07.06.2024,Товар
261,129200005324001651,Подача заявок,"приобретение жилых помещений для обеспечения детей-сирот и детей, оставшихся без попечения родителей, лиц из их числа в г. Волгоград",КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ,"14 472 000,00 ₽",03.06.2024,03.06.2024,13.06.2024,Услуга
262,129300016724000115,Подача заявок,"Оказание услуг по диагностике, техническому обслуживанию и ремонту автотранспортных средств",АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА - ГОРОД ВОЛЖСКИЙ ВОЛГОГРАДСКОЙ ОБЛАСТИ,"746 372,67 ₽",03.06.2024,03.06.2024,11.06.2024,Услуга
263,329200062224004534,Подача заявок,Поставка лекарственного препарата для медицинского применения Эпоэтин бета,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","46 108,80 ₽",03.06.2024,03.06.2024,13.06.2024,Товар
264,329100015524000020,Подача заявок,Капитальный ремонт в здании столовой инвентарный номер 415:001236:0209,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КАМЫШИНСКАЯ ВОСПИТАТЕЛЬНАЯ КОЛОНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","1 409 511,92 ₽",03.06.2024,03.06.2024,11.06.2024,Услуга
265,329100015524000016,Подача заявок,Капитальный ремонт трехэтажного кирпичного здания школы с примыкающим спортивным залом инвентарный номер 01010003,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КАМЫШИНСКАЯ ВОСПИТАТЕЛЬНАЯ КОЛОНИЯ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","1 321 400,00 ₽",03.06.2024,03.06.2024,11.06.2024,Услуга
266,329200062224004533,Подача заявок,Поставка лекарственного препарата для медицинского применения Панкреатин (торговое наименование - Креон 10000),"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","103 068,00 ₽",03.06.2024,03.06.2024,10.06.2024,Товар
267,129300014924000253,Подача заявок,Проведение работ по замене кровли и выполнения необходимых для этого работ в МОУ СШ № 92.,АДМИНИСТРАЦИЯ ВОЛГОГРАДА,"897 483,06 ₽",03.06.2024,03.06.2024,11.06.2024,Работа
268,129200005324001551,Подача заявок,"Оказание услуг по разработке проектно-сметной документации на создание элементов благоустройства территории государственного бюджетного специализированного стационарного учреждения социального обслуживания граждан пожилого возраста и инвалидов ""Ергенинский дом – интернат для престарелых и инвалидов"", по адресу: 400023, г. Волгоград, ул. Строительная д.31А",КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ,"1 989 106,00 ₽",27.05.2024,03.06.2024,14.06.2024,Работа
269,329200062224004532,Подача заявок,Поставка лекарственных препаратов для медицинского применения,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","14 872,50 ₽",03.06.2024,03.06.2024,10.06.2024,Товар
270,329100024624000146,Подача заявок,Поставка смесей сухих строительных,"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЦЕНТР РЕАБИЛИТАЦИИ ФОНДА ПЕНСИОННОГО И СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ""ВОЛГОГРАД""","60 436,00 ₽",03.06.2024,03.06.2024,11.06.2024,Товар
271,129300020224000017,Подача заявок,Поставка материалов для ремонта системы отопления.,АДМИНИСТРАЦИЯ КОТОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА,"78 462,35 ₽",03.06.2024,03.06.2024,11.06.2024,Товар
272,129300016724000114,Подача заявок,Поставка  ограничивающих пешеходных ограждений,АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА - ГОРОД ВОЛЖСКИЙ ВОЛГОГРАДСКОЙ ОБЛАСТИ,"1 289 367,45 ₽",03.06.2024,03.06.2024,11.06.2024,Товар
273,129100005624000033,Подача заявок,"Поставка системы пожарной сигнализации, системы оповещения, управления эвакуацией для обеспечения государственных нужд Ворошиловского районного суда города Волгограда, по адресу: г. Волгоград, ул. Баррикадная, д. 23/Социалистическая, д. 32",УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА В ВОЛГОГРАДСКОЙ ОБЛАСТИ,"2 160 886,16 ₽",14.05.2024,03.06.2024,17.06.2024,Товар
274,129300014924000252,Подача заявок,Выполнение ремонтных работ в рекреации в МОУ Гимназия № 12,АДМИНИСТРАЦИЯ ВОЛГОГРАДА,"725 975,80 ₽",03.06.2024,03.06.2024,11.06.2024,Работа
275,329200062224004530,Подача заявок,Поставка лекарственных препаратов для медицинского применения,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","979 015,60 ₽",03.06.2024,03.06.2024,10.06.2024,Товар
276,129200005324001650,Подача заявок,"приобретение жилых помещений для обеспечения детей-сирот и детей, оставшихся без попечения родителей, лиц из их числа в г. Волгоград",КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ,"14 472 000,00 ₽",03.06.2024,03.06.2024,13.06.2024,Услуга
277,329200062224004529,Подача заявок,Поставка щетки для уборки,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","43 030,00 ₽",03.06.2024,03.06.2024,13.06.2024,Товар
278,329200062224004528,Подача заявок,Поставка чистящих и моющих средств,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","202 782,50 ₽",03.06.2024,03.06.2024,13.06.2024,Товар
279,329100026124000003,Подача заявок,Поставка микшерного пульта,"ВОЛГОГРАДСКИЙ ИНСТИТУТ УПРАВЛЕНИЯ - ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО ОБРАЗОВАТЕЛЬНОГО УЧРЕЖДЕНИЯ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОССИЙСКАЯ АКАДЕМИЯ НАРОДНОГО ХОЗЯЙСТВА И ГОСУДАРСТВЕННОЙ СЛУЖБЫ ПРИ ПРЕЗИДЕНТЕ РОССИЙСКОЙ ФЕДЕРАЦИИ""","377 813,42 ₽",29.05.2024,03.06.2024,07.06.2024,Товар
280,329200062224004527,Подача заявок,Оказание услуг по предоставлению доступа к информационно-телекоммуникационной сети Интернет,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","357 799,98 ₽",03.06.2024,03.06.2024,13.06.2024,Услуга
281,329200062224004526,Подача заявок,Поставка изделий медицинского назначения (пробирка лабораторная центрифужная неградуированная),"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","68 050,00 ₽",03.06.2024,03.06.2024,13.06.2024,Товар
282,329200062224004525,Подача заявок,Поставка лекарственного препарата для медицинского применения - БУПИВАКАИН,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","1 480 340,00 ₽",03.06.2024,03.06.2024,13.06.2024,Товар
283,329200062224004407,Подача заявок,"Поставка монитора пренатального для плода/матери, ввод в эксплуатацию медицинских изделий, обучение правилам эксплуатации специалистов, эксплуатирующих медицинские изделия и специалистов, осуществляющих техническое обслуживание медицинских изделий","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","789 000,00 ₽",30.05.2024,03.06.2024,11.06.2024,Товар
